FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
90,Joint,Joint_49,10.25925,1.09198,9.0737,-0.82245,0.03018,-0.07042,0.56365,0.99999,1,0.99996
90,Joint,Joint_50,10.2642,1.091,9.1063,-0.76548,0.02571,-0.13649,0.6283,0.99999,0.99996,1
90,Joint,Joint_51,10.27083,1.08867,9.12929,-0.76548,0.02571,-0.13649,0.6283,1,1,1
90,Object,Cup tea,10.5064,1.05451,9.3572,1,0,0,0,0.04,0.04,0.04
90,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
91,Joint,Joint_0,10.62252,1.11131,9.09237,0.95508,-0.2076,-0.08584,-0.19327,1,1,1
91,Joint,Joint_1,10.59857,1.12371,9.12473,0.95508,-0.2076,-0.08584,-0.19327,1,1,1
91,Joint,Joint_2,10.59085,1.15326,9.17362,0.98438,-0.01467,-0.10053,-0.14377,1.00005,1.00004,0.99999
91,Joint,Joint_3,10.58367,1.1554,9.20988,0.96946,0.15103,-0.12043,-0.15112,0.99996,0.99995,0.99995
91,Joint,Joint_4,10.57705,1.14932,9.23184,0.96025,0.2075,-0.10127,-0.1569,1.00005,1.00001,1
91,Joint,Joint_5,10.57191,1.14208,9.25182,0.96025,0.2075,-0.10127,-0.1569,1,1,1
91,Joint,Joint_6,10.63646,1.1104,9.13111,0.90039,-0.13858,0.00442,-0.41239,1.00002,1.00001,0.99996
91,Joint,Joint_7,10.64191,1.12136,9.17396,0.93101,0.11157,-0.03221,-0.34603,0.99996,1.00004,1.00007
91,Joint,Joint_8,10.63779,1.1158,9.20315,0.88648,0.25984,-0.04266,-0.38054,1.00002,1.00001,0.99994
91,Joint,Joint_9,10.63237,1.10731,9.22023,0.87901,0.25602,-0.09292,-0.39136,1.00002,0.99997,0.99997
91,Joint,Joint_10,10.62518,1.10007,9.23909,0.87901,0.25602,-0.09292,-0.39136,1,1,1
91,Joint,Joint_11,10.61425,1.11979,9.12571,0.95508,-0.2076,-0.08584,-0.19327,1,1,1
91,Joint,Joint_12,10.61217,1.14992,9.17682,0.97476,0.06502,-0.06296,-0.20409,0.99996,1.00001,1.00001
91,Joint,Joint_13,10.60591,1.14569,9.21805,0.94471,0.24063,-0.09566,-0.20117,1.00003,1,1.00004
91,Joint,Joint_14,10.59844,1.13449,9.24134,0.92614,0.27438,-0.0914,-0.24214,0.99997,1.00001,0.99996
91,Joint,Joint_15,10.59178,1.12384,9.26226,0.92614,0.27438,-0.0914,-0.24214,1,1,1
91,Joint,Joint_16,10.61734,1.13062,9.13459,0.95508,-0.2076,-0.08584,-0.19327,1,1,1
91,Joint,Joint_17,10.63063,1.11609,9.1286,0.95508,-0.2076,-0.08584,-0.19327,1,1,1
91,Joint,Joint_18,10.62822,1.13749,9.17671,0.96057,0.09174,-0.04479,-0.25863,0.99999,1.00004,1.00004
