FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
2383,Joint,Joint_37,10.24736,1.09199,9.06105,0.86254,-0.35278,-0.015,0.36243,1,1,1
2383,Joint,Joint_38,10.22655,1.13078,9.10229,0.90631,-0.1523,0.01085,0.39406,0.99996,1.00001,1.00001
2383,Joint,Joint_39,10.22227,1.14294,9.14301,0.91178,0.06559,0.10355,0.39197,1.00003,1,1.00004
2383,Joint,Joint_40,10.22885,1.14188,9.16959,0.88688,0.11672,0.12182,0.43009,0.99997,1.00001,0.99996
2383,Joint,Joint_41,10.2357,1.13978,9.1934,0.88688,0.11672,0.12182,0.43009,1,1,1
2383,Joint,Joint_42,10.23854,1.10242,9.06599,0.86254,-0.35278,-0.015,0.36243,1,1,1
2383,Joint,Joint_43,10.23347,1.08232,9.0628,0.86254,-0.35278,-0.015,0.36243,1,1,1
2383,Joint,Joint_44,10.21687,1.11257,9.10394,0.87456,-0.19176,-0.02281,0.44481,0.99999,1.00004,1.00004
2383,Joint,Joint_45,10.2087,1.1248,9.13985,0.87757,0.01185,0.09179,0.47044,1.00004,0.99993,0.99994
2383,Joint,Joint_46,10.21326,1.12653,9.16583,0.86497,0.08265,0.16221,0.46763,0.99993,0.99997,1.00001
2383,Joint,Joint_47,10.22054,1.12741,9.18895,0.86497,0.08265,0.16221,0.46763,1,1.00006,1
2383,Joint,Joint_48,10.27244,1.10274,9.06356,0.8145,-0.30888,0.1323,-0.47295,1.00002,1.00003,0.99998
2383,Joint,Joint_49,10.28886,1.11497,9.08861,0.8939,-0.19843,0.03871,-0.40009,0.99999,1,0.99996
2383,Joint,Joint_50,10.29653,1.12585,9.11948,0.86424,-0.13067,0.05119,-0.4831,0.99999,0.99996,1
2383,Joint,Joint_51,10.30227,1.13124,9.14267,0.86424,-0.13067,0.05119,-0.4831,1,1,1
2383,Object,TeaCup,10.5064,1.05451,9.3572,1,0,0,0,0.04,0.04,0.04
2383,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
2383,Object,Tennis,10.53416,1.09769,9.21387,-0.06882,-0.46646,-0.26381,0.84148,1,1,1
2384,Joint,Joint_0,10.66043,1.09625,9.09755,0.88626,-0.17484,-0.07181,-0.42287,1,1,1
2384,Joint,Joint_1,10.64075,1.11574,9.1306,0.88626,-0.17484,-0.07181,-0.42287,1,1,1
2384,Joint,Joint_2,10.64195,1.14439,9.18159,0.91769,0.03289,-0.14582,-0.3681,1.00005,1.00004,0.99999
2384,Joint,Joint_3,10.63094,1.14616,9.21764,0.87836,0.2375,-0.22077,-0.35121,0.99996,0.99995,0.99995
2384,Joint,Joint_4,10.61753,1.13982,9.23673,0.85026,0.33368,-0.22832,-0.33702,1.00005,1.00001,1
2384,Joint,Joint_5,10.60452,1.13097,9.25249,0.85026,0.33368,-0.22832,-0.33702,1,1,1
2384,Joint,Joint_6,10.66833,1.08679,9.13765,0.78366,-0.07881,0.01092,-0.61607,1.00002,1.00001,0.99996
2384,Joint,Joint_7,10.67352,1.09179,9.18249,0.8346,-0.04562,0.07772,-0.54343,0.99996,1.00004,1.00007
2384,Joint,Joint_8,10.679,1.09154,9.21256,0.78136,0.18244,-0.04143,-0.59538,1.00002,1.00001,0.99994
2384,Joint,Joint_9,10.6733,1.08677,9.23135,0.7621,0.21429,-0.1268,-0.59767,1.00002,0.99997,0.99997
2384,Joint,Joint_10,10.66448,1.08343,9.25105,0.7621,0.21429,-0.1268,-0.59767,1,1,1
2384,Joint,Joint_11,10.65337,1.10512,9.13224,0.88626,-0.17484,-0.07181,-0.42287,1,1,1
2384,Joint,Joint_12,10.65935,1.13129,9.18606,0.89597,-0.04261,-0.02722,-0.44123,0.99996,1.00001,1.00001
2384,Joint,Joint_13,10.65887,1.13558,9.22855,0.86479,0.21747,-0.15258,-0.42609,1.00003,1,1.00004
2384,Joint,Joint_14,10.64656,1.12883,9.25209,0.81526,0.3066,-0.18469,-0.45524,0.99997,1.00001,0.99996
2384,Joint,Joint_15,10.63302,1.12078,9.27133,0.81526,0.3066,-0.18469,-0.45524,1,1,1
2384,Joint,Joint_16,10.65989,1.11377,9.1418,0.88626,-0.17484,-0.07181,-0.42287,1,1,1
2384,Joint,Joint_17,10.66594,1.09479,9.13527,0.88626,-0.17484,-0.07181,-0.42287,1,1,1
2384,Joint,Joint_18,10.6682,1.11259,9.18588,0.87078,-0.0749,0.02722,-0.48517,0.99999,1.00004,1.00004
2384,Joint,Joint_19,10.67286,1.11663,9.22418,0.83538,0.17676,-0.12375,-0.50555,1.00004,0.99993,0.99994
2384,Joint,Joint_20,10.66267,1.11213,9.24816,0.79566,0.2705,-0.21148,-0.49903,0.99993,1.00003,1.00001
2384,Joint,Joint_21,10.64919,1.10715,9.2677,0.79566,0.2705,-0.21148,-0.49903,1,1,1
2384,Joint,Joint_22,10.62845,1.11598,9.13004,0.81855,-0.24468,-0.32444,0.40602,1.00002,0.99997,0.99999
2384,Joint,Joint_23,10.60484,1.12042,9.1517,0.88928,-0.1509,-0.24731,0.3539,0.99999,0.99999,1.00005
2384,Joint,Joint_24,10.58646,1.12355,9.17968,0.82421,-0.21385,-0.31821,0.41676,1.00001,0.99999,1
