FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
323,Joint,Joint_47,10.35646,1.15089,9.15923,-0.77384,-0.14669,-0.19739,-0.58369,1,1.00006,1
323,Joint,Joint_48,10.36179,1.16198,9.01856,-0.81522,0.27426,-0.40322,0.31243,1.00002,1.00003,0.99998
323,Joint,Joint_49,10.38774,1.16809,9.03498,-0.8778,0.21042,-0.35133,0.2485,0.99999,1,0.99996
323,Joint,Joint_50,10.41122,1.17443,9.05661,-0.80961,0.28949,-0.40825,0.3067,0.99999,0.99996,1
323,Joint,Joint_51,10.43103,1.18072,9.06803,-0.80961,0.28949,-0.40825,0.3067,1,1,1
323,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
324,Joint,Joint_0,10.64727,1.15925,9.08104,0.8685,-0.14798,-0.13412,-0.45367,1,1,1
324,Joint,Joint_1,10.62458,1.17634,9.11184,0.8685,-0.14798,-0.13412,-0.45367,1,1,1
324,Joint,Joint_2,10.61978,1.2074,9.15874,0.84966,0.30615,-0.27588,-0.32899,1.00005,1.00004,0.99999
324,Joint,Joint_3,10.5953,1.19503,9.18286,0.70613,0.55808,-0.35605,-0.25131,0.99996,0.99995,0.99995
324,Joint,Joint_4,10.57696,1.18077,9.18575,0.66127,0.627,-0.3489,-0.21875,1.00005,1.00001,1
324,Joint,Joint_5,10.56116,1.1661,9.18613,0.66127,0.627,-0.3489,-0.21875,1,1,1
324,Joint,Joint_6,10.64876,1.15016,9.1206,0.76835,-0.03591,-0.04689,-0.63729,1.00002,1.00001,0.99996
324,Joint,Joint_7,10.6476,1.15522,9.16426,0.72682,0.36387,-0.33074,-0.47953,0.99996,1.00004,1.00007
324,Joint,Joint_8,10.62305,1.14895,9.17954,0.62079,0.53742,-0.37561,-0.42978,1.00002,1.00001,0.99994
324,Joint,Joint_9,10.60489,1.14221,9.18228,0.53399,0.58535,-0.45442,-0.40709,1.00002,0.99997,0.99997
324,Joint,Joint_10,10.5844,1.13704,9.18137,0.53399,0.58535,-0.45442,-0.40709,1,1,1
324,Joint,Joint_11,10.63675,1.16606,9.11511,0.8685,-0.14798,-0.13412,-0.45367,1,1,1
324,Joint,Joint_12,10.63523,1.19405,9.16553,0.80576,0.35804,-0.30839,-0.35701,0.99996,1.00001,1.00001
324,Joint,Joint_13,10.60412,1.17929,9.18841,0.67129,0.57091,-0.3896,-0.26766,1.00003,1,1.00004
